,SampleID,simpson,body_mass_kg,dataset,inv_simpson
1256,X11815.PWW.3476.FecalFTA,0.1686773716063028,0.01905,Song et al,1.2029024182010124
1257,X11815.PWW.3539.FecalFTA,0.4337370679326147,0.01905,Song et al,1.765964083767715
1258,X11815.PWW.3469.FecalFTA,0.4006316065594463,0.00886,Song et al,1.668422978161563
1259,X11815.PWW.3471.FecalFTA,0.6129278565434215,0.00886,Song et al,2.5834977197530606
1260,X11815.PWW.3470.FecalFTA,0.2133702020316572,0.00886,Song et al,1.2712460201517106
1261,X11815.PWW.3447.FecalFTA,0.1371962893311863,0.00886,Song et al,1.1590121688568502
1262,X11815.PWW.3474.FecalFTA,0.7713816590717018,0.00886,Song et al,4.3741022524244055
1263,X11815.PWW.3466.FecalFTA,0.6336907979791904,0.00886,Song et al,2.7299341498475136
1264,X11815.PWW.3632.FecalFTA,0.8957873238867156,0.13224,Song et al,9.595761641443211
1265,X11815.PWW.3635.FecalFTA,0.8047375225457547,0.13224,Song et al,5.121311646956462
1266,X11815.PWW.3634.FecalFTA,0.5636899992012221,0.13224,Song et al,2.2919483811263603
1267,X11815.PWW.3629.FecalFTA,0.7798572258342547,0.13224,Song et al,4.542506579148951
1268,X11815.JCK.10256.FecalFTA,0.9295804048916768,0.13224,Song et al,14.200592867109595
1269,X11815.PWW.3630.FecalFTA,0.8102297226268158,0.13224,Song et al,5.269529105622242
1270,X11815.PWW.3639.FecalFTA,0.6164334859558069,0.13224,Song et al,2.6071097538112618
1271,X11815.PWW.3637.FecalFTA,0.6484020397436416,0.13224,Song et al,2.844157569261427
1272,X11815.PWW.3365.FecalFTA,0.6524421600928554,0.13224,Song et al,2.877218940787425
1273,X11815.PWW.3628.FecalFTA,0.888737644827814,0.13224,Song et al,8.987765884089303
1274,X11815.PWW.3633.FecalFTA,0.8086652222920194,0.13224,Song et al,5.226441381849684
1275,X11815.PWW.3631.FecalFTA,0.907992020109482,0.13224,Song et al,10.86862249546092
1276,X11815.PWW.3638.FecalFTA,0.3732793977411348,0.13224,Song et al,1.5956073510201167
1277,X11815.PWW.3360.FecalFTA.1,0.1051144471322391,0.13224,Song et al,1.117461329882227
1278,X11815.PWW.3361.FecalFTA,0.6164185754337315,0.13224,Song et al,2.6070084106151428
1279,X11815.PWW.3363.FecalFTA,0.8384285177540731,0.13224,Song et al,6.189211029690912
1280,X11815.PWW.3358.FecalFTA,0.8284740480982674,0.13224,Song et al,5.830021573487032
1281,X11815.PWW.3366.FecalFTA,0.785972827743038,0.13224,Song et al,4.672303939050297
1282,X11815.PWW.3359.FecalFTA,0.4645743943340016,0.13224,Song et al,1.867673098592535
1283,X11815.PWW.3641.FecalFTA,0.6382129463171898,0.13224,Song et al,2.7640568942987405
1284,X11815.PWW.3636.FecalFTA,0.6397332673273185,0.13224,Song et al,2.7757211790868985
1285,X11815.PWW.3642.FecalFTA,0.8766162581887069,0.13224,Song et al,8.10479553723886
1286,X11815.PWW.3600.FecalFTA.2,0.7932325163774137,0.13224,Song et al,4.836350389722325
1287,X11815.PWW.3362.FecalFTA,0.6807385441926376,0.13224,Song et al,3.132229029875078
1288,X11815.PWW.3368.FecalFTA,0.6299460479720408,0.13224,Song et al,2.7023086620743495
1289,X11815.PWW.3367.FecalFTA,0.709296217441169,0.13224,Song et al,3.43992772023056
1290,X11815.PWW.3430.FecalFTA,0.6797239975583034,0.13224,Song et al,3.1223069864000847
1291,X11815.JCK.10398.FecalFTA,0.7404218928276641,0.00934,Song et al,3.852405007854119
1292,X11815.JCK.10356.FecalFTA,0.7354896656867667,0.00934,Song et al,3.78057062532687
1293,X11815.JCK.10397.FecalFTA,0.2878628547535672,0.00934,Song et al,1.4042239007964585
1294,X11815.JCK.10396.FecalFTA,0.8928374072653295,0.00934,Song et al,9.331614460616422
1295,X11815.PWW.3616.FecalFTA,0.3202208966233385,0.02513,Song et al,1.4710661081411707
1296,X11815.PWW.3441.FecalFTA,0.4247812876892536,0.02513,Song et al,1.7384691745907197
1297,X11815.PWW.3602.FecalFTA,0.779943927758915,0.02513,Song et al,4.54429632327727
1298,X11815.JCK.10362.FecalFTA,0.7900814260454869,0.103,Song et al,4.76375187369884
1299,X11815.JCK.10364.FecalFTA,0.4033453215771624,0.103,Song et al,1.6760113280990976
1300,X11815.JCK.10383.FecalFTA,0.7172674298776489,0.103,Song et al,3.5369112216793948
1301,X11815.JCK.10384.FecalFTA.2,0.6484918184426985,0.103,Song et al,2.844883995500924
1302,X11815.JCK.10403.FecalFTA.2,0.5758366311687106,0.103,Song et al,2.357582180553053
1303,X11815.JCK.10303.FecalFTA,0.6382389016704321,0.103,Song et al,2.764255207697844
1304,X11815.JCK.10304.FecalFTA,0.6452942609282195,0.103,Song et al,2.819238286408537
1305,X11815.JCK.10300.FecalFTA,0.578619691947825,0.103,Song et al,2.373153137180252
1306,X11815.JCK.10381.FecalFTA,0.0933094949060645,0.103,Song et al,1.1029121782811626
1307,X11815.JCK.10378.FecalFTA,0.5014894546515997,0.103,Song et al,2.005975619434725
1308,X11815.JCK.10337.FecalFTA,0.9120050017306855,0.103,Song et al,11.364282284993456
1309,X11815.JCK.10405.FecalFTA,0.3472412082650838,0.103,Song et al,1.531959450660448
1310,X11815.JCK.10367.FecalFTA,0.7691413728527912,0.103,Song et al,4.331655318050307
1311,X11815.JCK.10368.FecalFTA,0.7449023074821828,0.103,Song et al,3.9200668188331624
1312,X11815.JCK.10408.FecalFTA,0.7951177901659585,0.103,Song et al,4.880853251290189
1313,X11815.JCK.10377.FecalFTA,0.7958758600422662,0.103,Song et al,4.898979612147104
1314,X11815.JCK.10404.FecalFTA,0.8431606756675467,0.103,Song et al,6.375951976688536
1315,X11815.JCK.10333.FecalFTA,0.6316708561420603,0.103,Song et al,2.7149630070698083
1316,X11815.JCK.10407.FecalFTA,0.7014221995189581,0.103,Song et al,3.349210820057249
1317,X11815.JCK.10380.FecalFTA,0.8127140996145157,0.103,Song et al,5.339430239765692
1318,X11815.JCK.10334.FecalFTA,0.577271828087203,0.103,Song et al,2.365586365997595
1319,X11815.JCK.10366.FecalFTA,0.7850392239428272,0.103,Song et al,4.65201148945439
1320,X11815.JCK.10379.FecalFTA,0.8256320552557125,0.103,Song et al,5.7349990645729685
1321,X11815.JCK.10332.FecalFTA.2,0.6905781476043071,0.103,Song et al,3.231833796667943
1322,X11815.JCK.10369.FecalFTA,0.6656198270497777,0.103,Song et al,2.9906079393913876
1323,X11815.JCK.10409.FecalFTA,0.6110444761545053,0.103,Song et al,2.5709880402604366
1324,X11815.JCK.10339.FecalFTA,0.6408890300172871,0.103,Song et al,2.7846545596981866
1325,X11815.JCK.10298.FecalFTA.1,0.775267782917788,0.103,Song et al,4.449740286387945
1326,X11815.JCK.10386.FecalFTA,0.7844495088501641,0.103,Song et al,4.639284256164689
1327,X11815.JCK.10365.FecalFTA,0.7738254068590373,0.103,Song et al,4.421363098801963
1328,X11815.JCK.10336.FecalFTA,0.6441320291228531,0.103,Song et al,2.8100309154970873
1329,X11815.JCK.10361.FecalFTA,0.5357559644553664,0.103,Song et al,2.154039521104106
1330,X11815.JCK.10338.FecalFTA,0.765382816806683,0.103,Song et al,4.26226240716577
1331,X11815.JCK.10385.FecalFTA,0.248900003845968,0.103,Song et al,1.3313806485427337
1332,X11815.JCK.10406.FecalFTA,0.5543168821230532,0.103,Song et al,2.2437466439464737
1333,X11815.PWW.3374.FecalFTA,0.6614418829859307,0.012580000000000001,Song et al,2.953702628132361
1334,X11815.PWW.3377.FecalFTA,0.7059078210224554,0.012580000000000001,Song et al,3.400294436515277
1335,X11815.PWW.3376.FecalFTA,0.8016481254850604,0.012580000000000001,Song et al,5.04154549809753
1336,X11815.PWW.3375.FecalFTA,0.7132078232905905,0.012580000000000001,Song et al,3.486845462361563
1337,X11815.PWW.3369.FecalFTA,0.5865916144091656,0.012580000000000001,Song et al,2.4189156167474
1338,X11815.PWW.3370.FecalFTA,0.864609027768875,0.012580000000000001,Song et al,7.3860168334776946
1339,X11815.PWW.3373.FecalFTA,0.7575792491289869,0.012580000000000001,Song et al,4.125059411816106
1340,X11815.PWW.3378.FecalFTA,0.7987703158328641,0.012580000000000001,Song et al,4.969445756170979
1341,X11815.PWW.3372.FecalFTA,0.5747411417002533,0.012580000000000001,Song et al,2.3515089232900657
1342,X11166.JCK.10272.FecalFTA,0.9813019291967152,0.036,Song et al,53.481453275079325
1343,X11166.JCK.10274.FecalFTA,0.9763345952710372,0.036,Song et al,42.255774260059574
1344,X11166.JCK.10126.FecalFTA,0.8604108085506716,0.01908,Song et al,7.163878446584494
1345,X11166.JCK.10270.FecalFTA,0.7084216245960502,0.01908,Song et al,3.4296096156465987
1346,X11166.JCK.10273.FecalFTA,0.8314371396254027,0.01908,Song et al,5.932504928889433
1347,X11166.JCK.10284.FecalFTA,0.6270404684586247,0.036,Song et al,2.681256049060278
1348,X11166.JCK.10292.FecalFTA,0.978055458858497,0.036,Song et al,45.56941945387646
1349,X11166.JCK.10311.FecalFTA,0.9776086954377944,0.036,Song et al,44.660193747170254
1350,X11166.JCK.10321.FecalFTA,0.9679242719040204,0.036,Song et al,31.176221378598772
1351,X11166.JCK.10309.FecalFTA,0.939424741802418,0.0365,Song et al,16.508390219951497
1352,X11166.JCK.10320.FecalFTA,0.9625986909902776,0.0365,Song et al,26.737032111364133
1353,X11166.JCK.10373.FecalFTA,0.980953228098445,0.0365,Song et al,52.50233505019074
1354,X11166.JCK.10285.FecalFTA,0.984670681594282,0.042,Song et al,65.23447250120306
1355,X11166.JCK.10288.FecalFTA,0.9402584687722192,0.042,Song et al,16.738774173484583
1356,X11166.JCK.10312.FecalFTA,0.9807899223804768,0.042,Song et al,52.056010381951815
1357,X11166.JCK.10313.FecalFTA,0.9285888946194908,0.042,Song et al,14.003424182717353
1358,X11166.JCK.10317.FecalFTA,0.9686418703632664,0.042,Song et al,31.8896570549469
1359,X11166.JCK.10318.FecalFTA,0.974770962744404,0.042,Song et al,39.63686722838352
1360,X11166.JCK.10283.FecalFTA,0.9838639355691884,0.042,Song et al,61.97298010848993
1361,X11166.JCK.10297.FecalFTA,0.9787265901351908,0.042,Song et al,47.00703866258017
1362,X11166.JCK.10308.FecalFTA,0.9774471253361524,0.042,Song et al,44.3402455298972
1363,X11166.JCK.10310.FecalFTA,0.9823938685408692,0.042,Song et al,56.798394486676656
1364,X11166.JCK.10319.FecalFTA,0.9784925186061028,0.042,Song et al,46.49544880153891
1365,X11166.JCK.10325.FecalFTA,0.9828208301571226,0.042,Song et al,58.2100304698139
1366,X11166.JCK.10326.FecalFTA,0.9836024886371368,0.042,Song et al,60.98486397544357
1367,X11166.JCK.10341.FecalFTA,0.9843809125594524,0.042,Song et al,64.0242270111101
1368,X11166.JCK.10289.FecalFTA,0.9589086128974044,0.007,Song et al,24.33600008447592
1369,X11166.JCK.10351.FecalFTA,0.7879112745044865,0.0145,Song et al,4.7150078235589845
1370,X11166.JCK.10323.FecalFTA.1,0.7658303691438973,0.0145,Song et al,4.270408576654846
1371,X11166.JCK.10324.FecalFTA,0.8341969273674151,0.0145,Song et al,6.031251315926895
1372,X11166.JCK.10410.FecalFTA.1,0.8173205042359886,0.007,Song et al,5.474068098435183
